player_id,full_name,seasons_played,NBA All-Star,NBA All-Star Game MVP,MVP,All-NBA-First,All-NBA-Second,All-NBA-Third,DPOY,All-Defensive-First,All-Defensive-Second,ROY,All-Rookie-First,All-Rookie-Second,Championships,FMVP,Olympic Gold,Olympic Silver,Olympic Bronze,Height,Weight,Position,Teams,DraftRound,DraftNumber,Active,season_PPG,season_APG,season_RBG,season_SPG,season_BPG,season_TPG,season_PM,season_MPG,season_FG_PCT,season_FG3_PCT,season_FT_PCT,season_FGM,season_FGA,season_FG3M,season_FG3A,season_FTM,season_FTA,season_GP,playoff_PPG,playoff_APG,playoff_RBG,playoff_SPG,playoff_BPG,playoff_TPG,playoff_PM,playoff_MPG,playoff_FG_PCT,playoff_FG3_PCT,playoff_FT_PCT,playoff_FGM,playoff_FGA,playoff_FG3M,playoff_FG3A,playoff_FTM,playoff_FTA,playoff_GP
1752,Sean Marks,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,250,Forward-Center,"['TOR', 'MIA', 'SAS', 'PHX', 'NOH', 'POR']",2,44,False,2.4545454545454546,0.15454545454545457,1.7,0.12727272727272732,0.3272727272727273,0.4454545454545454,-1.9545454545454546,7.972727272727273,0.4460909090909091,0.1318181818181818,0.6784545454545455,259.0,578.0,5.0,25.0,115.0,173.0,230.0,1.6,0.0,2.0,0.3,0.2,0.2,-2.7,9.5,0.231,0.0,0.4,6.0,13.0,0.0,1.0,4.0,5.0,6.0
1628385,Harry Giles III,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,240,Forward-Center,"['SAC', 'POR', 'BKN', 'LAL', 'TOT']",1,20,False,4.7749999999999995,0.9749999999999999,3.175,0.325,0.30000000000000004,0.7749999999999999,-2.1,10.524999999999999,0.4875,0.14049999999999999,0.6360000000000001,379.0,746.0,11.0,45.0,119.0,180.0,165.0,0.0,0.0,3.0,0.0,0.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1521,Jacque Vaughn,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,73,190,Guard,"['UTA', 'ATL', 'ORL', 'NJN', 'SAS']",1,27,False,4.125000000000001,2.2666666666666666,1.2083333333333333,0.47500000000000003,0.0,0.9749999999999998,-1.1333333333333333,14.916666666666666,0.4116666666666667,0.3792499999999999,0.7848333333333333,1300.0,3028.0,95.0,270.0,768.0,986.0,776.0,2.3333333333333335,1.5,0.6111111111111112,0.24444444444444446,0.044444444444444446,0.5444444444444445,-0.5777777777777777,9.777777777777779,0.32866666666666666,0.2777777777777778,0.4683333333333333,66.0,193.0,4.0,10.0,29.0,42.0,75.0
203093,Terrence Jones,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,252,Forward,"['HOU', 'NOP', 'MIL', 'TOT']",1,18,False,8.299999999999999,0.8166666666666668,4.816666666666666,0.5,0.9833333333333333,0.8500000000000001,-1.3499999999999999,19.266666666666666,0.4498333333333333,0.24833333333333338,0.541,985.0,1968.0,93.0,313.0,368.0,593.0,234.0,7.3,0.9333333333333332,6.166666666666667,0.43333333333333335,0.5666666666666667,0.5666666666666668,-1.0999999999999999,21.366666666666664,0.4446666666666667,0.05266666666666667,0.389,91.0,208.0,3.0,22.0,42.0,69.0,25.0
77325,Charles Kupec,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,220,Center,"['LAL', 'HOU']",4,56,False,3.466666666666667,0.6333333333333333,1.8999999999999997,0.20000000000000004,0.03333333333333333,0.5,0.0,9.1,0.37433333333333335,0.0,0.742,247.0,579.0,0.0,0.0,112.0,145.0,147.0,1.9,0.4,1.5,0.3,0.0,0.0,0.0,5.2,0.444,0.0,0.714,8.0,18.0,0.0,0.0,5.0,7.0,11.0
1630162,Anthony Edwards,5,3,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,76,225,Guard,['MIN'],1,1,True,23.74,4.14,5.28,1.34,0.58,2.8800000000000003,1.94,34.739999999999995,0.445,0.3614,0.7981999999999999,3200.0,7167.0,1109.0,3043.0,1588.0,1976.0,381.0,27.425,5.05,6.0,1.4,1.125,2.475,0.050000000000000044,39.3,0.46775000000000005,0.37675000000000003,0.80075,396.0,846.0,130.0,345.0,208.0,264.0,42.0
203913,Jabari Brown,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,214,Guard,['LAL'],0,0,False,11.9,2.1,1.9,0.6,0.1,1.7,-6.7,29.9,0.412,0.371,0.753,70.0,170.0,23.0,62.0,64.0,85.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77347,Bob Lavoy,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,185,Forward,"['INO', 'SYR']",1,8,False,8.200000000000001,1.475,6.175,0.0,0.0,0.0,0.0,27.0,0.38375000000000004,0.0,0.702,821.0,2139.0,0.0,0.0,514.0,727.0,264.0,6.775,1.2,4.35,0.0,0.0,0.0,0.0,24.0,0.243,0.0,0.634,50.0,145.0,0.0,0.0,55.0,74.0,20.0
202341,James Anderson,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,213,Guard-Forward,"['SAS', 'HOU', 'TOT', 'PHI', 'SAC']",1,20,False,4.94,1.06,1.94,0.4,0.18000000000000002,0.76,-1.2,15.219999999999999,0.39640000000000003,0.32300000000000006,0.7739999999999999,525.0,1276.0,196.0,611.0,176.0,233.0,247.0,1.2,0.2,1.3,0.05,0.0,0.0,-3.4,6.45,0.322,0.25,0.25,5.0,14.0,2.0,7.0,1.0,2.0,10.0
76736,Phil Ford,7,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,74,175,Guard,"['KCK', 'NJN', 'MIL', 'TOT', 'HOU']",1,2,False,10.742857142857142,6.057142857142857,1.7,1.1285714285714288,0.042857142857142864,2.5714285714285707,0.0,26.528571428571432,0.4461428571428572,0.15716666666666665,0.8281428571428571,2128.0,4560.0,25.0,119.0,1313.0,1602.0,482.0,8.975,5.2,1.5,1.275,0.0,2.6,0.0,24.85,0.28925,0.375,0.7682499999999999,50.0,137.0,3.0,5.0,33.0,46.0,15.0
78170,Jeff Slade,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,220,Forward,['CHZ'],11,85,False,1.3,0.0,2.3,0.0,0.0,0.0,0.0,6.7,0.4,0.0,0.0,2.0,5.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,Scott Haskin,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,250,Forward,['IND'],1,14,False,2.0,0.2,2.0,0.1,0.6,0.5,0.0,6.9,0.467,0.0,0.684,21.0,45.0,0.0,0.0,13.0,19.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1628422,Damyean Dotson,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,210,Guard,"['NYK', 'CLE']",2,44,False,6.04,1.24,2.08,0.38,0.06000000000000001,0.5399999999999999,-1.475,17.18,0.4364,0.26859999999999995,0.5549999999999999,603.0,1446.0,253.0,733.0,135.0,190.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77778,Don Otten,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,240,Center,"[None, 'TCB', 'TOT', 'FTW', 'MIH']",Undrafted,Undrafted,False,9.725,1.275,5.5,0.0,0.0,0.0,0.0,14.666666666666666,0.36275,0.0,0.753,660.0,1850.0,0.0,0.0,974.0,1280.0,219.0,15.1,2.85,6.3,0.0,0.0,0.0,0.0,0.0,0.354,0.0,0.8105,18.0,51.0,0.0,0.0,34.0,42.0,5.0
77723,Paul Noel,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,76,185,Forward,"['NYK', 'ROC']",Undrafted,Undrafted,False,2.8600000000000003,0.58,1.05,0.0,0.0,0.0,0.0,4.0,0.2768,0.0,0.6474,259.0,889.0,0.0,0.0,143.0,225.0,201.0,1.85,0.24999999999999997,1.0,0.0,0.0,0.0,0.0,0.0,0.23725,0.0,0.46175,13.0,44.0,0.0,0.0,10.0,16.0,20.0
2066,Soumaila Samake,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,240,Center,"['NJN', 'LAL']",2,36,False,1.5499999999999998,0.15,1.7000000000000002,0.05,0.4,0.15000000000000002,-0.95,6.25,0.396,0.0,0.7085,28.0,72.0,0.0,0.0,12.0,26.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76309,Jim Burns,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,195,Guard,['CHI'],4,34,False,1.3,0.3,0.7,0.0,0.0,0.0,0.0,3.7,0.286,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1109,James Scott,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,180,Forward,['MIA'],Undrafted,Undrafted,False,0.1,0.4,0.8,0.2,0.0,0.2,-1.5,4.0,0.0,0.0,0.5,0.0,8.0,0.0,4.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
673,Alan Henderson,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,240,Forward-Center,"['ATL', 'DAL', 'CLE', 'PHI']",1,16,False,7.241666666666666,0.5666666666666667,4.675,0.525,0.425,0.9916666666666668,-1.8727272727272728,19.566666666666666,0.49058333333333337,0.13333333333333333,0.6315833333333333,1976.0,4215.0,5.0,26.0,1137.0,1778.0,652.0,4.316666666666666,0.2833333333333333,2.4,0.19999999999999998,0.18333333333333332,0.55,-1.06,13.049999999999999,0.3718333333333333,0.0,0.5133333333333333,70.0,128.0,0.0,1.0,40.0,56.0,36.0
1629617,Reggie Perry,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,250,Forward-Center,"['BKN', 'IND', 'POR', 'TOT']",2,57,False,6.1,0.85,3.75,0.55,0.4,0.8500000000000001,-4.6,13.399999999999999,0.45799999999999996,0.189,0.6845,72.0,157.0,7.0,37.0,19.0,28.0,36.0,3.2,0.2,1.2,0.2,0.0,0.6,1.8,4.4,0.538,0.4,0.0,7.0,13.0,2.0,5.0,0.0,0.0,5.0
356,Chris Morris,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80,228,Forward,"['NJN', 'UTH', 'UTA', 'PHX']",1,4,False,10.472727272727273,1.518181818181818,4.572727272727273,1.1636363636363638,0.6909090909090909,1.4545454545454546,-0.26666666666666666,24.154545454545453,0.43681818181818177,0.2943636363636364,0.7467272727272726,3144.0,7136.0,497.0,1625.0,1399.0,1894.0,747.0,9.085714285714285,0.9,3.742857142857143,0.8571428571428573,0.7000000000000001,0.8142857142857142,1.2666666666666666,20.228571428571428,0.517,0.4027142857142857,0.6778571428571428,173.0,389.0,39.0,132.0,63.0,84.0,69.0
78140,Dexter Shouse,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,200,Forward,['PHL'],4,92,False,0.0,0.7,0.0,0.3,0.3,0.7,0.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76318,Donnie Butcher,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,200,Guard,"['NYK', 'DET']",7,60,False,6.0200000000000005,1.98,2.7,0.0,0.0,0.0,0.0,17.66,0.3976,0.0,0.6104,610.0,1535.0,0.0,0.0,476.0,757.0,279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202349,Greivis Vasquez,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,217,Guard,"['MEM', 'NOH', 'SAC', 'TOR', 'TOT', 'MIL', 'BKN']",1,28,False,7.642857142857143,4.3,2.2,0.5285714285714286,0.1142857142857143,1.6428571428571428,-1.2428571428571427,21.75714285714286,0.3822857142857143,0.3268571428571429,0.7928571428571428,1378.0,3297.0,412.0,1180.0,423.0,518.0,401.0,7.3,3.3333333333333335,2.3333333333333335,0.5,0.10000000000000002,1.0333333333333332,-1.1666666666666667,21.066666666666666,0.43766666666666665,0.36366666666666664,0.8490000000000001,59.0,134.0,19.0,52.0,20.0,25.0,24.0
2050,Morris Peterson,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,79,220,Guard,"['TOR', 'NOH', 'OKC']",1,21,False,9.490909090909092,1.3545454545454545,3.1363636363636362,0.781818181818182,0.16363636363636366,0.8636363636363638,-0.5545454545454546,24.472727272727276,0.41381818181818186,0.3398181818181818,0.6735454545454544,2747.0,6567.0,1009.0,2702.0,1125.0,1456.0,711.0,6.319999999999999,1.0999999999999999,2.58,0.62,0.21999999999999997,0.72,-0.86,21.74,0.4166,0.3732,0.76,85.0,186.0,29.0,75.0,23.0,30.0,33.0
1641810,Antonio Reeves,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,205,Guard,['NOP'],2,47,True,6.9,0.9,1.4,0.5,0.1,0.7,-3.4,15.0,0.456,0.395,0.8,113.0,248.0,51.0,129.0,28.0,35.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77489,Don May,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,76,200,Forward,"['NYK', 'BUF', 'ATL', 'PHL', 'TOT', 'KCK']",3,30,False,7.414285714285714,0.9,2.9428571428571426,0.25,0.1,0.0,0.0,15.057142857142859,0.4388571428571429,0.0,0.8202857142857143,1351.0,2981.0,0.0,0.0,637.0,798.0,379.0,2.9333333333333336,0.39999999999999997,1.7666666666666668,0.0,0.0,0.0,0.0,7.866666666666667,0.43333333333333335,0.0,0.764,14.0,42.0,0.0,0.0,13.0,17.0,14.0
1630183,Jaden McDaniels,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,81,185,Forward,['MIN'],1,28,True,10.16,1.5,4.12,0.8799999999999999,0.86,1.12,0.74,28.3,0.4779999999999999,0.34920000000000007,0.7348000000000001,1494.0,3099.0,445.0,1277.0,351.0,467.0,366.0,12.066666666666668,1.0999999999999999,4.066666666666666,0.8333333333333334,1.2666666666666668,1.0999999999999999,4.166666666666667,29.46666666666667,0.5193333333333334,0.437,0.8323333333333333,177.0,343.0,55.0,131.0,62.0,75.0,37.0
203083,Andre Drummond,13,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,83,279,Center,"['DET', 'CLE', 'TOT', 'LAL', 'PHI', 'BKN', 'CHI']",1,9,True,12.269230769230772,1.2461538461538462,11.876923076923077,1.2538461538461536,1.2307692307692308,1.830769230769231,-1.1846153846153844,26.269230769230774,0.5473846153846155,0.11876923076923075,0.5048461538461538,4740.0,8753.0,18.0,140.0,1795.0,3696.0,904.0,10.95,0.75,9.0,0.925,1.0250000000000001,1.875,-8.375,25.15,0.5255,0.0,0.51325,77.0,151.0,0.0,2.0,30.0,70.0,17.0
1630538,Bones Hyland,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,74,169,Guard,"['DEN', 'LAC', 'TOT', 'MIN']",1,26,True,8.75,2.4250000000000003,1.9,0.7,0.22499999999999998,1.225,-1.2,15.75,0.3965000000000001,0.36324999999999996,0.84175,602.0,1511.0,324.0,890.0,234.0,276.0,186.0,7.166666666666665,1.7666666666666666,1.1666666666666667,0.3333333333333333,0.06666666666666667,0.7666666666666666,1.0333333333333334,12.6,0.377,0.266,0.8856666666666667,31.0,87.0,14.0,48.0,24.0,28.0,13.0
78191,Jim Smith,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,225,Forward,"['SDC', 'DET']",3,54,False,2.45,0.3,1.85,0.15,0.35,0.35,0.0,8.2,0.6295,0.0,0.47950000000000004,89.0,173.0,0.0,0.0,41.0,89.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203076,Anthony Davis,13,10,1,0,4,1,0,0,3,2,0,1,0,1,0,2,0,0,82,253,Forward-Center,"['NOH', 'NOP', 'LAL', 'DAL', 'TOT']",1,1,True,23.95384615384615,2.607692307692308,10.561538461538463,1.3153846153846152,2.253846153846154,2.0076923076923077,1.1153846153846154,34.292307692307695,0.5215384615384615,0.245,0.7846923076923077,7100.0,13589.0,375.0,1269.0,4403.0,5546.0,787.0,26.183333333333334,2.733333333333333,11.733333333333333,1.1333333333333335,2.1666666666666665,2.3000000000000003,0.5333333333333333,37.96666666666667,0.5313333333333333,0.19516666666666668,0.8403333333333333,574.0,1059.0,36.0,115.0,382.0,455.0,60.0
76168,Jerry Bird,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,210,Forward,['NYK'],0,0,False,2.3,0.4,1.1,0.0,0.0,0.0,0.0,4.1,0.375,0.0,1.0,12.0,32.0,0.0,0.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626153,Delon Wright,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,185,Guard,"['TOR', 'MEM', 'TOT', 'DAL', 'DET', 'SAC', 'ATL', 'WAS', 'MIA', 'MIL', 'NYK']",1,20,True,6.26,2.78,2.7600000000000007,1.1300000000000001,0.32,0.8300000000000001,0.8400000000000001,19.26,0.43620000000000003,0.349,0.7847000000000001,1337.0,2994.0,362.0,1039.0,620.0,776.0,548.0,4.9142857142857155,1.6,1.842857142857143,0.8142857142857143,0.22857142857142856,0.5857142857142857,-0.6857142857142857,15.957142857142857,0.4605714285714285,0.3448571428571428,0.7905714285714286,78.0,163.0,24.0,59.0,41.0,54.0,47.0
78477,Jeff Webb,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,76,170,Guard,"['MIL', 'PHX', 'TOT']",Undrafted,Undrafted,False,2.1500000000000004,0.6,0.8,0.0,0.0,0.0,0.0,7.75,0.373,0.0,0.7144999999999999,67.0,178.0,0.0,0.0,27.0,38.0,75.0,1.2,0.2,0.1,0.0,0.0,0.0,0.0,2.6,0.571,0.0,1.0,4.0,7.0,0.0,0.0,3.0,3.0,9.0
203909,KJ McDaniels,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,205,Guard-Forward,"['PHI', 'HOU', 'TOT', 'BKN']",2,32,False,4.833333333333333,0.6,2.0000000000000004,0.4333333333333333,0.5666666666666668,0.9333333333333335,-1.0,12.833333333333334,0.4183333333333334,0.29,0.798,278.0,675.0,70.0,241.0,156.0,201.0,148.0,2.2,0.2,1.8,0.0,0.8,0.0,0.2,8.5,0.308,0.333,0.0,4.0,13.0,1.0,3.0,0.0,0.0,4.0
1630691,Jamorko Pickett,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,206,Forward,['DET'],Undrafted,Undrafted,False,3.8,0.5,2.5,0.0,0.5,0.4,0.1,13.5,0.36,0.333,0.5,18.0,50.0,13.0,39.0,1.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630602,Chaundee Brown Jr.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,215,Forward,"['LAL', 'ATL', 'TOT']",Undrafted,Undrafted,False,6.2,0.8,3.2,0.4,0.0,0.2,-4.0,20.8,0.313,0.333,0.833,10.0,32.0,6.0,18.0,5.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77370,Gary Leonard,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,250,Center,"['MIN', 'ATL']",2,34,False,1.3333333333333333,0.06666666666666667,0.9,0.10000000000000002,0.20000000000000004,0.20000000000000004,0.0,3.533333333333333,0.36200000000000004,0.0,0.643,17.0,37.0,0.0,1.0,10.0,20.0,31.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.5,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0
76918,Chuck Halbert,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,81,225,Center,"['CHS', 'PHW', 'TOT', 'BOS', 'PRO', 'WAS', 'BAL']",Undrafted,Undrafted,False,8.999999999999998,1.4,7.9,0.0,0.0,0.0,0.0,0.0,0.32420000000000004,0.0,0.6376000000000001,910.0,2900.0,0.0,0.0,851.0,1344.0,303.0,11.700000000000001,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.31866666666666665,0.0,0.594,106.0,399.0,0.0,0.0,111.0,182.0,26.0
1751,Jahidi White,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,290,Center-Forward,"['WAS', 'PHX', 'TOT', 'CHA']",2,43,False,4.928571428571429,0.15714285714285717,4.942857142857143,0.2857142857142857,0.942857142857143,1.0285714285714285,-1.4571428571428573,15.400000000000002,0.5027142857142857,0.0,0.5144285714285715,736.0,1443.0,0.0,1.0,482.0,903.0,334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203098,John Jenkins,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,215,Guard,"['ATL', 'DAL', 'PHX', 'TOT', 'WAS', 'NYK']",1,23,False,4.233333333333333,0.6666666666666666,1.2833333333333334,0.15000000000000002,0.06666666666666667,0.44999999999999996,-1.0333333333333332,11.1,0.42766666666666664,0.3671666666666667,0.8918333333333334,311.0,705.0,117.0,319.0,116.0,137.0,171.0,1.25,0.4,0.65,0.0,0.0,0.25,1.7000000000000002,5.6,0.3335,0.25,0.0,4.0,9.0,2.0,5.0,0.0,0.0,8.0
600014,Artis Gilmore,12,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,86,240,Center,"['CHI', 'SAN', 'BOS', 'TOT']",7,117,False,16.966666666666665,1.9333333333333336,9.95,0.5166666666666667,1.875,2.809090909090909,0.0,32.425000000000004,0.6012500000000001,0.14285714285714285,0.6999166666666666,5732.0,9570.0,1.0,13.0,4114.0,5768.0,909.0,14.266666666666666,1.3499999999999999,9.083333333333334,0.9166666666666666,1.7666666666666668,2.7,0.0,33.08333333333333,0.5615,0.0,0.6549999999999999,179.0,315.0,0.0,0.0,134.0,197.0,42.0
702,Voshon Lenard,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,215,Guard,"['MIA', 'DEN', 'TOR', 'POR', 'TOT']",2,46,False,10.790909090909091,1.9090909090909094,2.5363636363636366,0.6363636363636362,0.19090909090909092,1.190909090909091,-0.12999999999999995,24.018181818181816,0.4061818181818182,0.36818181818181817,0.7484545454545455,2444.0,5892.0,936.0,2437.0,921.0,1171.0,565.0,13.0,1.6749999999999998,2.375,0.4,0.2,1.5,-1.125,28.950000000000003,0.4600000000000001,0.46075,0.83225,131.0,304.0,65.0,155.0,61.0,75.0,31.0
201937,Ricky Rubio,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,74,190,Guard,"['MIN', 'UTA', 'PHX', 'CLE']",1,5,False,10.666666666666666,7.283333333333332,4.075,1.6916666666666664,0.125,2.5000000000000004,1.383333333333333,29.258333333333336,0.38008333333333333,0.3148333333333333,0.8375,2468.0,6364.0,637.0,1969.0,1997.0,2370.0,698.0,9.799999999999999,5.533333333333334,4.166666666666667,1.3333333333333333,0.2333333333333333,2.566666666666667,0.10000000000000009,23.166666666666668,0.25933333333333336,0.171,0.5443333333333333,56.0,146.0,14.0,52.0,35.0,43.0,14.0
76213,Tom Boswell,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,80,220,Forward,"['BOS', 'DEN', 'UTH', 'TOT']",1,17,False,6.683333333333334,1.3833333333333335,4.15,0.35000000000000003,0.2333333333333333,1.5999999999999999,0.0,17.033333333333335,0.5180000000000001,0.75,0.7106666666666666,1096.0,2058.0,6.0,11.0,623.0,860.0,366.0,5.450000000000001,1.625,3.175,0.275,0.475,1.4,0.0,15.25,0.5735,0.0,0.612,33.0,59.0,0.0,0.0,16.0,24.0,20.0
1036,Litterial Green,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,185,Guard,"['ORL', 'DET', 'MIL', 'CLE']",2,39,False,2.04,0.8400000000000001,0.38,0.24,0.02,0.38000000000000006,-3.700743415417188e-17,6.2,0.3022,0.06999999999999999,0.554,144.0,343.0,2.0,26.0,133.0,200.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77309,Dan Kraus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,195,Guard,['BAL'],0,0,False,1.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.0,0.458,5.0,35.0,0.0,0.0,11.0,24.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,Nick Van Exel,13,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,73,190,Guard,"['LAL', 'DEN', 'DAL', 'TOT', 'GSW', 'POR', 'SAS']",2,37,False,14.22307692307692,6.43076923076923,2.8461538461538463,0.7923076923076923,0.1076923076923077,2.0769230769230766,-0.3400000000000001,32.699999999999996,0.4033076923076923,0.3544615384615385,0.7819230769230769,4636.0,11458.0,1528.0,4278.0,1858.0,2341.0,880.0,12.92857142857143,4.871428571428571,3.014285714285714,0.8714285714285713,0.08571428571428573,1.7857142857142858,-0.44000000000000006,32.24285714285714,0.352,0.30242857142857144,0.7787142857142858,372.0,945.0,114.0,352.0,174.0,231.0,76.0
1682,Reggie Hanson,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,195,Forward,['BOS'],0,0,False,0.8,0.1,0.8,0.2,0.1,0.4,0.1,3.2,0.5,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
